participant_id,trial_id,time,event,colour,coordinates,stimulus_onset_ms
217,7.0,14511003,stimulus_onset,255 0 0,629 540,
217,7.0,14512005,FIXPOINT,255 0 0,629 540,
217,7.0,14512008,TRIAL_VAR_DATA,,left,2219.0
217,7.0,14512110,END,,,
217,8.0,14515592,TRIALID,,,
217,8.0,14515598,START,,,
217,8.0,14515649,FIXPOINT,255 255 255,960 540,
217,8.0,14517206,stimulus_onset,255 0 0,1290 540,
217,8.0,14518208,FIXPOINT,255 0 0,1290 540,
217,8.0,14518208,TRIAL_VAR_DATA,,right,1557.0
217,8.0,14518311,END,,,
217,9.0,14521834,TRIALID,,,
217,9.0,14521840,START,,,
217,9.0,14521889,FIXPOINT,255 255 255,960 540,
217,9.0,14524148,stimulus_onset,255 0 0,1290 540,
217,9.0,14525149,FIXPOINT,255 0 0,1290 540,
217,9.0,14525151,TRIAL_VAR_DATA,,right,2259.0
217,9.0,14525253,END,,,
217,10.0,14528768,TRIALID,,,
217,10.0,14528786,START,,,
217,10.0,14528826,FIXPOINT,255 255 255,960 540,
217,10.0,14531347,stimulus_onset,255 0 0,629 540,
217,10.0,14532348,FIXPOINT,255 0 0,629 540,
217,10.0,14532348,TRIAL_VAR_DATA,,left,2521.0
217,10.0,14532451,END,,,
217,11.0,14537160,TRIALID,,,
217,11.0,14537181,START,,,
217,11.0,14537216,FIXPOINT,255 255 255,960 540,
217,11.0,14539421,stimulus_onset,255 0 0,1290 540,
217,11.0,14540423,FIXPOINT,255 0 0,1290 540,
217,11.0,14540428,TRIAL_VAR_DATA,,right,2205.0
217,11.0,14540536,END,,,
217,12.0,14543726,TRIALID,,,
217,12.0,14543744,START,,,
217,12.0,14543783,FIXPOINT,255 255 255,960 540,
217,12.0,14545773,stimulus_onset,255 0 0,1290 540,
217,12.0,14546775,FIXPOINT,255 0 0,1290 540,
217,12.0,14546777,TRIAL_VAR_DATA,,right,1990.0
217,12.0,14546883,END,,,
217,13.0,14550241,TRIALID,,,
217,13.0,14550247,START,,,
217,13.0,14550298,FIXPOINT,255 255 255,960 540,
217,13.0,14551702,stimulus_onset,255 0 0,629 540,
217,13.0,14552704,FIXPOINT,255 0 0,629 540,
217,13.0,14552709,TRIAL_VAR_DATA,,left,1404.0
217,13.0,14552813,END,,,
217,14.0,14556845,TRIALID,,,
217,14.0,14556863,START,,,
217,14.0,14556902,FIXPOINT,255 255 255,960 540,
217,14.0,14558844,stimulus_onset,255 0 0,1290 540,
217,14.0,14559846,FIXPOINT,255 0 0,1290 540,
217,14.0,14559847,TRIAL_VAR_DATA,,right,1942.0
217,14.0,14559949,END,,,
217,15.0,14563453,TRIALID,,,
217,15.0,14563477,START,,,
217,15.0,14563511,FIXPOINT,255 255 255,960 540,
217,15.0,14564973,stimulus_onset,255 0 0,1290 540,
217,15.0,14565975,FIXPOINT,255 0 0,1290 540,
217,15.0,14565979,TRIAL_VAR_DATA,,right,1462.0
217,15.0,14566081,END,,,
356,0.0,3518542,TRIALID,,,
356,0.0,3518561,START,,,
356,0.0,3518597,FIXPOINT,255 255 255,960 540,
356,0.0,3521293,stimulus_onset,255 0 0,629 540,
356,0.0,3522295,FIXPOINT,255 0 0,629 540,
356,0.0,3522301,TRIAL_VAR_DATA,,left,2696.0
356,0.0,3522405,END,,,
356,1.0,3524059,TRIALID,,,
356,1.0,3524083,START,,,
356,1.0,3524124,FIXPOINT,255 255 255,960 540,
356,1.0,3525640,stimulus_onset,255 0 0,629 540,
356,1.0,3526641,FIXPOINT,255 0 0,629 540,
356,1.0,3526645,TRIAL_VAR_DATA,,left,1516.0
356,1.0,3526748,END,,,
356,2.0,3529448,TRIALID,,,
356,2.0,3529464,START,,,
356,2.0,3529503,FIXPOINT,255 255 255,960 540,
356,2.0,3532093,stimulus_onset,255 0 0,629 540,
356,2.0,3533095,FIXPOINT,255 0 0,629 540,
356,2.0,3533095,TRIAL_VAR_DATA,,left,2590.0
356,2.0,3533198,END,,,
356,3.0,3537603,TRIALID,,,
356,3.0,3537621,START,,,
356,3.0,3537658,FIXPOINT,255 255 255,960 540,
356,3.0,3540043,stimulus_onset,255 0 0,1290 540,
356,3.0,3541045,FIXPOINT,255 0 0,1290 540,
356,3.0,3541048,TRIAL_VAR_DATA,,right,2385.0
356,3.0,3541155,END,,,
356,4.0,3549219,TRIALID,,,
356,4.0,3549238,START,,,
356,4.0,3549272,FIXPOINT,255 255 255,960 540,
356,4.0,3550489,stimulus_onset,255 0 0,629 540,
356,4.0,3551491,FIXPOINT,255 0 0,629 540,
356,4.0,3551492,TRIAL_VAR_DATA,,left,1217.0
356,4.0,3551595,END,,,
356,5.0,3554099,TRIALID,,,
356,5.0,3554118,START,,,
356,5.0,3554157,FIXPOINT,255 255 255,960 540,
356,5.0,3555709,stimulus_onset,255 0 0,629 540,
356,5.0,3556711,FIXPOINT,255 0 0,629 540,
356,5.0,3556713,TRIAL_VAR_DATA,,left,1552.0
356,5.0,3556819,END,,,
356,6.0,3559878,TRIALID,,,
356,6.0,3559896,START,,,
356,6.0,3559934,FIXPOINT,255 255 255,960 540,
356,6.0,3562117,stimulus_onset,255 0 0,629 540,
356,6.0,3563118,FIXPOINT,255 0 0,629 540,
356,6.0,3563120,TRIAL_VAR_DATA,,left,2183.0
356,6.0,3563223,END,,,
356,7.0,3565748,TRIALID,,,
356,7.0,3565766,START,,,
356,7.0,3565801,FIXPOINT,255 255 255,960 540,
356,7.0,3568020,stimulus_onset,255 0 0,1290 540,
356,7.0,3569023,FIXPOINT,255 0 0,1290 540,
356,7.0,3569023,TRIAL_VAR_DATA,,right,2219.0
356,7.0,3569126,END,,,
356,8.0,3570974,TRIALID,,,
356,8.0,3570979,START,,,
356,8.0,3571030,FIXPOINT,255 255 255,960 540,
356,8.0,3572587,stimulus_onset,255 0 0,1290 540,
356,8.0,3573589,FIXPOINT,255 0 0,1290 540,
356,8.0,3573591,TRIAL_VAR_DATA,,right,1557.0
356,8.0,3573693,END,,,
356,9.0,3576292,TRIALID,,,
356,9.0,3576310,START,,,
356,9.0,3576352,FIXPOINT,255 255 255,960 540,
356,9.0,3578611,stimulus_onset,255 0 0,1290 540,
356,9.0,3579612,FIXPOINT,255 0 0,1290 540,
356,9.0,3579613,TRIAL_VAR_DATA,,right,2259.0
356,9.0,3579722,END,,,
356,10.0,3582568,TRIALID,,,
356,10.0,3582586,START,,,
356,10.0,3582620,FIXPOINT,255 255 255,960 540,
356,10.0,3585141,stimulus_onset,255 0 0,1290 540,
356,10.0,3586143,FIXPOINT,255 0 0,1290 540,
356,10.0,3586143,TRIAL_VAR_DATA,,right,2521.0
356,10.0,3586246,END,,,
356,11.0,3588741,TRIALID,,,
356,11.0,3588760,START,,,
356,11.0,3588800,FIXPOINT,255 255 255,960 540,
356,11.0,3591005,stimulus_onset,255 0 0,1290 540,
356,11.0,3592007,FIXPOINT,255 0 0,1290 540,
356,11.0,3592007,TRIAL_VAR_DATA,,right,2205.0
356,11.0,3592110,END,,,
356,12.0,3594635,TRIALID,,,
356,12.0,3594653,START,,,
356,12.0,3594689,FIXPOINT,255 255 255,960 540,
356,12.0,3596679,stimulus_onset,255 0 0,1290 540,
356,12.0,3597681,FIXPOINT,255 0 0,1290 540,
356,12.0,3597682,TRIAL_VAR_DATA,,right,1990.0
356,12.0,3597784,END,,,
356,13.0,3600298,TRIALID,,,
356,13.0,3600322,START,,,
356,13.0,3600356,FIXPOINT,255 255 255,960 540,
356,13.0,3601760,stimulus_onset,255 0 0,629 540,
356,13.0,3602761,FIXPOINT,255 0 0,629 540,
356,13.0,3602764,TRIAL_VAR_DATA,,left,1404.0
356,13.0,3602866,END,,,
356,14.0,3605280,TRIALID,,,
356,14.0,3605294,START,,,
356,14.0,3605340,FIXPOINT,255 255 255,960 540,
356,14.0,3607282,stimulus_onset,255 0 0,629 540,
356,14.0,3608284,FIXPOINT,255 0 0,629 540,
356,14.0,3608286,TRIAL_VAR_DATA,,left,1942.0
356,14.0,3608391,END,,,
356,15.0,3610535,TRIALID,,,
356,15.0,3610553,START,,,
356,15.0,3610587,FIXPOINT,255 255 255,960 540,
356,15.0,3612049,stimulus_onset,255 0 0,1290 540,
356,15.0,3613051,FIXPOINT,255 0 0,1290 540,
356,15.0,3613053,TRIAL_VAR_DATA,,right,1462.0
356,15.0,3613156,END,,,
392,0.0,17886136,TRIALID,,,
392,0.0,17886142,START,,,
392,0.0,17886188,FIXPOINT,255 255 255,960 540,
392,0.0,17888884,stimulus_onset,255 0 0,629 540,
392,0.0,17889886,FIXPOINT,255 0 0,629 540,
392,0.0,17889893,TRIAL_VAR_DATA,,left,2696.0
392,0.0,17889997,END,,,
392,1.0,17893666,TRIALID,,,
392,1.0,17893678,START,,,
392,1.0,17893718,FIXPOINT,255 255 255,960 540,
392,1.0,17895234,stimulus_onset,255 0 0,629 540,
392,1.0,17896236,FIXPOINT,255 0 0,629 540,
392,1.0,17896236,TRIAL_VAR_DATA,,left,1516.0
392,1.0,17896338,END,,,
392,2.0,17899376,TRIALID,,,
392,2.0,17899395,START,,,
392,2.0,17899437,FIXPOINT,255 255 255,960 540,
392,2.0,17902027,stimulus_onset,255 0 0,629 540,
392,2.0,17903029,FIXPOINT,255 0 0,629 540,
392,2.0,17903029,TRIAL_VAR_DATA,,left,2590.0
392,2.0,17903133,END,,,
392,3.0,17906072,TRIALID,,,
392,3.0,17906096,START,,,
392,3.0,17906134,FIXPOINT,255 255 255,960 540,
392,3.0,17908519,stimulus_onset,255 0 0,629 540,
392,3.0,17909521,FIXPOINT,255 0 0,629 540,
392,3.0,17909522,TRIAL_VAR_DATA,,left,2385.0
392,3.0,17909624,END,,,
392,4.0,17912916,TRIALID,,,
392,4.0,17912921,START,,,
392,4.0,17912967,FIXPOINT,255 255 255,960 540,
392,4.0,17914184,stimulus_onset,255 0 0,629 540,
392,4.0,17915186,FIXPOINT,255 0 0,629 540,
392,4.0,17915187,TRIAL_VAR_DATA,,left,1217.0
392,4.0,17915290,END,,,
392,5.0,17918764,TRIALID,,,
392,5.0,17918783,START,,,
392,5.0,17918819,FIXPOINT,255 255 255,960 540,
392,5.0,17920371,stimulus_onset,255 0 0,1290 540,
392,5.0,17921374,FIXPOINT,255 0 0,1290 540,
392,5.0,17921374,TRIAL_VAR_DATA,,right,1552.0
392,5.0,17921480,END,,,
392,6.0,17923708,TRIALID,,,
392,6.0,17923727,START,,,
392,6.0,17923761,FIXPOINT,255 255 255,960 540,
392,6.0,17925944,stimulus_onset,255 0 0,1290 540,
392,6.0,17926946,FIXPOINT,255 0 0,1290 540,
392,6.0,17926946,TRIAL_VAR_DATA,,right,2183.0
392,6.0,17927049,END,,,
392,7.0,17930232,TRIALID,,,
392,7.0,17930251,START,,,
392,7.0,17930285,FIXPOINT,255 255 255,960 540,
392,7.0,17932504,stimulus_onset,255 0 0,1290 540,
392,7.0,17933506,FIXPOINT,255 0 0,1290 540,
392,7.0,17933515,TRIAL_VAR_DATA,,right,2219.0
392,7.0,17933619,END,,,
392,8.0,17936559,TRIALID,,,
392,8.0,17936572,START,,,
392,8.0,17936616,FIXPOINT,255 255 255,960 540,
392,8.0,17938173,stimulus_onset,255 0 0,629 540,
392,8.0,17939175,FIXPOINT,255 0 0,629 540,
392,8.0,17939176,TRIAL_VAR_DATA,,left,1557.0
392,8.0,17939278,END,,,
392,9.0,17942156,TRIALID,,,
392,9.0,17942178,START,,,
392,9.0,17942220,FIXPOINT,255 255 255,960 540,
392,9.0,17944479,stimulus_onset,255 0 0,1290 540,
392,9.0,17945480,FIXPOINT,255 0 0,1290 540,
392,9.0,17945481,TRIAL_VAR_DATA,,right,2259.0
392,9.0,17945583,END,,,
392,10.0,17948502,TRIALID,,,
392,10.0,17948508,START,,,
392,10.0,17948562,FIXPOINT,255 255 255,960 540,
392,10.0,17951083,stimulus_onset,255 0 0,1290 540,
392,10.0,17952084,FIXPOINT,255 0 0,1290 540,
392,10.0,17952085,TRIAL_VAR_DATA,,right,2521.0
392,10.0,17952187,END,,,
392,11.0,17956440,TRIALID,,,
392,11.0,17956458,START,,,
392,11.0,17956495,FIXPOINT,255 255 255,960 540,
392,11.0,17958700,stimulus_onset,255 0 0,629 540,
392,11.0,17959702,FIXPOINT,255 0 0,629 540,
392,11.0,17959704,TRIAL_VAR_DATA,,left,2205.0
392,11.0,17959807,END,,,
392,12.0,17962727,TRIALID,,,
392,12.0,17962745,START,,,
392,12.0,17962783,FIXPOINT,255 255 255,960 540,
392,12.0,17964773,stimulus_onset,255 0 0,1290 540,
392,12.0,17965775,FIXPOINT,255 0 0,1290 540,
392,12.0,17965776,TRIAL_VAR_DATA,,right,1990.0
392,12.0,17965879,END,,,
392,13.0,17968711,TRIALID,,,
392,13.0,17968735,START,,,
392,13.0,17968771,FIXPOINT,255 255 255,960 540,
392,13.0,17970175,stimulus_onset,255 0 0,1290 540,
392,13.0,17971176,FIXPOINT,255 0 0,1290 540,
392,13.0,17971177,TRIAL_VAR_DATA,,right,1404.0
392,13.0,17971280,END,,,
392,14.0,17973643,TRIALID,,,
392,14.0,17973649,START,,,
392,14.0,17973698,FIXPOINT,255 255 255,960 540,
392,14.0,17975640,stimulus_onset,255 0 0,1290 540,
392,14.0,17976641,FIXPOINT,255 0 0,1290 540,
392,14.0,17976642,TRIAL_VAR_DATA,,right,1942.0
392,14.0,17976746,END,,,
392,15.0,17979147,TRIALID,,,
392,15.0,17979166,START,,,
392,15.0,17979200,FIXPOINT,255 255 255,960 540,
392,15.0,17980662,stimulus_onset,255 0 0,629 540,
392,15.0,17981664,FIXPOINT,255 0 0,629 540,
392,15.0,17981665,TRIAL_VAR_DATA,,left,1462.0
392,15.0,17981767,END,,,
272,0.0,2005453,TRIALID,,,
272,0.0,2005464,START,,,
272,0.0,2005506,FIXPOINT,255 255 255,960 540,
272,0.0,2008202,stimulus_onset,255 0 0,1290 540,
272,0.0,2009204,FIXPOINT,255 0 0,1290 540,
272,0.0,2009206,TRIAL_VAR_DATA,,right,2696.0
272,0.0,2009311,END,,,
272,1.0,2011894,TRIALID,,,
272,1.0,2011912,START,,,
272,1.0,2011950,FIXPOINT,255 255 255,960 540,
272,1.0,2013466,stimulus_onset,255 0 0,629 540,
272,1.0,2014467,FIXPOINT,255 0 0,629 540,
272,1.0,2014468,TRIAL_VAR_DATA,,left,1516.0
272,1.0,2014570,END,,,
272,2.0,2017317,TRIALID,,,
272,2.0,2017336,START,,,
272,2.0,2017370,FIXPOINT,255 255 255,960 540,
272,2.0,2019960,stimulus_onset,255 0 0,629 540,
272,2.0,2020962,FIXPOINT,255 0 0,629 540,
272,2.0,2020963,TRIAL_VAR_DATA,,left,2590.0
272,2.0,2021065,END,,,
272,3.0,2023558,TRIALID,,,
272,3.0,2023576,START,,,
272,3.0,2023611,FIXPOINT,255 255 255,960 540,
272,3.0,2025996,stimulus_onset,255 0 0,629 540,
272,3.0,2026998,FIXPOINT,255 0 0,629 540,
272,3.0,2026998,TRIAL_VAR_DATA,,left,2385.0
272,3.0,2027101,END,,,
272,4.0,2030429,TRIALID,,,
272,4.0,2030449,START,,,
272,4.0,2030485,FIXPOINT,255 255 255,960 540,
272,4.0,2031702,stimulus_onset,255 0 0,629 540,
272,4.0,2032704,FIXPOINT,255 0 0,629 540,
272,4.0,2032706,TRIAL_VAR_DATA,,left,1217.0
272,4.0,2032809,END,,,
272,5.0,2036093,TRIALID,,,
272,5.0,2036106,START,,,
272,5.0,2036147,FIXPOINT,255 255 255,960 540,
272,5.0,2037699,stimulus_onset,255 0 0,629 540,
272,5.0,2038701,FIXPOINT,255 0 0,629 540,
272,5.0,2038703,TRIAL_VAR_DATA,,left,1552.0
272,5.0,2038806,END,,,
272,6.0,2041450,TRIALID,,,
272,6.0,2041469,START,,,
272,6.0,2041509,FIXPOINT,255 255 255,960 540,
272,6.0,2043692,stimulus_onset,255 0 0,1290 540,
272,6.0,2044694,FIXPOINT,255 0 0,1290 540,
272,6.0,2044694,TRIAL_VAR_DATA,,right,2183.0
272,6.0,2044797,END,,,
272,7.0,2047584,TRIALID,,,
272,7.0,2047596,START,,,
272,7.0,2047636,FIXPOINT,255 255 255,960 540,
272,7.0,2049855,stimulus_onset,255 0 0,1290 540,
272,7.0,2050857,FIXPOINT,255 0 0,1290 540,
272,7.0,2050858,TRIAL_VAR_DATA,,right,2219.0
272,7.0,2050960,END,,,
272,8.0,2052880,TRIALID,,,
272,8.0,2052898,START,,,
272,8.0,2052935,FIXPOINT,255 255 255,960 540,
272,8.0,2054492,stimulus_onset,255 0 0,629 540,
272,8.0,2055494,FIXPOINT,255 0 0,629 540,
272,8.0,2055496,TRIAL_VAR_DATA,,left,1557.0
272,8.0,2055598,END,,,
272,9.0,2057304,TRIALID,,,
272,9.0,2057323,START,,,
272,9.0,2057360,FIXPOINT,255 255 255,960 540,
272,9.0,2059619,stimulus_onset,255 0 0,629 540,
272,9.0,2060620,FIXPOINT,255 0 0,629 540,
272,9.0,2060626,TRIAL_VAR_DATA,,left,2259.0
272,9.0,2060729,END,,,
272,10.0,2063949,TRIALID,,,
272,10.0,2063955,START,,,
272,10.0,2064004,FIXPOINT,255 255 255,960 540,
272,10.0,2066525,stimulus_onset,255 0 0,1290 540,
272,10.0,2067526,FIXPOINT,255 0 0,1290 540,
272,10.0,2067531,TRIAL_VAR_DATA,,right,2521.0
272,10.0,2067633,END,,,
272,11.0,2070120,TRIALID,,,
272,11.0,2070138,START,,,
272,11.0,2070173,FIXPOINT,255 255 255,960 540,
272,11.0,2072378,stimulus_onset,255 0 0,1290 540,
272,11.0,2073379,FIXPOINT,255 0 0,1290 540,
272,11.0,2073380,TRIAL_VAR_DATA,,right,2205.0
272,11.0,2073482,END,,,
272,12.0,2076664,TRIALID,,,
272,12.0,2076683,START,,,
272,12.0,2076717,FIXPOINT,255 255 255,960 540,
272,12.0,2078707,stimulus_onset,255 0 0,629 540,
272,12.0,2079709,FIXPOINT,255 0 0,629 540,
272,12.0,2079709,TRIAL_VAR_DATA,,left,1990.0
272,12.0,2079811,END,,,
272,13.0,2082889,TRIALID,,,
272,13.0,2082908,START,,,
272,13.0,2082945,FIXPOINT,255 255 255,960 540,
272,13.0,2084349,stimulus_onset,255 0 0,1290 540,
272,13.0,2085351,FIXPOINT,255 0 0,1290 540,
272,13.0,2085354,TRIAL_VAR_DATA,,right,1404.0
272,13.0,2085457,END,,,
272,14.0,2087685,TRIALID,,,
272,14.0,2087704,START,,,
272,14.0,2087745,FIXPOINT,255 255 255,960 540,
272,14.0,2089687,stimulus_onset,255 0 0,1290 540,
272,14.0,2090689,FIXPOINT,255 0 0,1290 540,
272,14.0,2090694,TRIAL_VAR_DATA,,right,1942.0
272,14.0,2090797,END,,,
272,15.0,2093449,TRIALID,,,
272,15.0,2093467,START,,,
272,15.0,2093503,FIXPOINT,255 255 255,960 540,
272,15.0,2094965,stimulus_onset,255 0 0,1290 540,
272,15.0,2095967,FIXPOINT,255 0 0,1290 540,
272,15.0,2095968,TRIAL_VAR_DATA,,right,1462.0
272,15.0,2096071,END,,,
173,0.0,2367773,TRIALID,,,
173,0.0,2367798,START,,,
173,0.0,2367840,FIXPOINT,255 255 255,960 540,
173,0.0,2370536,stimulus_onset,255 0 0,629 540,
173,0.0,2371539,FIXPOINT,255 0 0,629 540,
173,0.0,2371545,TRIAL_VAR_DATA,,left,2696.0
173,0.0,2371646,END,,,
173,1.0,2375571,TRIALID,,,
173,1.0,2375596,START,,,
173,1.0,2375630,FIXPOINT,255 255 255,960 540,
173,1.0,2377146,stimulus_onset,255 0 0,629 540,
173,1.0,2378148,FIXPOINT,255 0 0,629 540,
173,1.0,2378154,TRIAL_VAR_DATA,,left,1516.0
173,1.0,2378257,END,,,
173,2.0,2383193,TRIALID,,,
173,2.0,2383211,START,,,
173,2.0,2383248,FIXPOINT,255 255 255,960 540,
173,2.0,2385838,stimulus_onset,255 0 0,1290 540,
173,2.0,2386840,FIXPOINT,255 0 0,1290 540,
173,2.0,2386841,TRIAL_VAR_DATA,,right,2590.0
173,2.0,2386943,END,,,
173,3.0,2391747,TRIALID,,,
173,3.0,2391760,START,,,
173,3.0,2391800,FIXPOINT,255 255 255,960 540,
173,3.0,2394185,stimulus_onset,255 0 0,1290 540,
173,3.0,2395187,FIXPOINT,255 0 0,1290 540,
173,3.0,2395193,TRIAL_VAR_DATA,,right,2385.0
173,3.0,2395296,END,,,
173,4.0,2398294,TRIALID,,,
173,4.0,2398313,START,,,
173,4.0,2398347,FIXPOINT,255 255 255,960 540,
173,4.0,2399564,stimulus_onset,255 0 0,629 540,
173,4.0,2400566,FIXPOINT,255 0 0,629 540,
173,4.0,2400566,TRIAL_VAR_DATA,,left,1217.0
173,4.0,2400670,END,,,
173,5.0,2403019,TRIALID,,,
173,5.0,2403037,START,,,
173,5.0,2403077,FIXPOINT,255 255 255,960 540,
173,5.0,2404629,stimulus_onset,255 0 0,629 540,
173,5.0,2405632,FIXPOINT,255 0 0,629 540,
173,5.0,2405633,TRIAL_VAR_DATA,,left,1552.0
173,5.0,2405739,END,,,
173,6.0,2410130,TRIALID,,,
173,6.0,2410154,START,,,
173,6.0,2410189,FIXPOINT,255 255 255,960 540,
173,6.0,2412372,stimulus_onset,255 0 0,1290 540,
173,6.0,2413374,FIXPOINT,255 0 0,1290 540,
173,6.0,2413375,TRIAL_VAR_DATA,,right,2183.0
173,6.0,2413477,END,,,
173,7.0,2415674,TRIALID,,,
173,7.0,2415679,START,,,
173,7.0,2415735,FIXPOINT,255 255 255,960 540,
173,7.0,2417954,stimulus_onset,255 0 0,629 540,
173,7.0,2418956,FIXPOINT,255 0 0,629 540,
173,7.0,2418963,TRIAL_VAR_DATA,,left,2219.0
173,7.0,2419067,END,,,
173,8.0,2421269,TRIALID,,,
173,8.0,2421288,START,,,
173,8.0,2421330,FIXPOINT,255 255 255,960 540,
173,8.0,2422887,stimulus_onset,255 0 0,629 540,
173,8.0,2423889,FIXPOINT,255 0 0,629 540,
173,8.0,2423895,TRIAL_VAR_DATA,,left,1557.0
173,8.0,2423997,END,,,
173,9.0,2426717,TRIALID,,,
173,9.0,2426735,START,,,
173,9.0,2426772,FIXPOINT,255 255 255,960 540,
173,9.0,2429031,stimulus_onset,255 0 0,1290 540,
173,9.0,2430033,FIXPOINT,255 0 0,1290 540,
173,9.0,2430034,TRIAL_VAR_DATA,,right,2259.0
173,9.0,2430136,END,,,
173,10.0,2432365,TRIALID,,,
173,10.0,2432383,START,,,
173,10.0,2432424,FIXPOINT,255 255 255,960 540,
173,10.0,2434945,stimulus_onset,255 0 0,629 540,
173,10.0,2435948,FIXPOINT,255 0 0,629 540,
173,10.0,2435949,TRIAL_VAR_DATA,,left,2521.0
173,10.0,2436052,END,,,
173,11.0,2438771,TRIALID,,,
173,11.0,2438790,START,,,
173,11.0,2438829,FIXPOINT,255 255 255,960 540,
173,11.0,2441034,stimulus_onset,255 0 0,1290 540,
173,11.0,2442036,FIXPOINT,255 0 0,1290 540,
173,11.0,2442042,TRIAL_VAR_DATA,,right,2205.0
173,11.0,2442144,END,,,
173,12.0,2444807,TRIALID,,,
173,12.0,2444826,START,,,
173,12.0,2444866,FIXPOINT,255 255 255,960 540,
173,12.0,2446856,stimulus_onset,255 0 0,629 540,
173,12.0,2447860,FIXPOINT,255 0 0,629 540,
173,12.0,2447861,TRIAL_VAR_DATA,,left,1990.0
173,12.0,2447963,END,,,
173,13.0,2450137,TRIALID,,,
173,13.0,2450156,START,,,
173,13.0,2450196,FIXPOINT,255 255 255,960 540,
173,13.0,2451600,stimulus_onset,255 0 0,1290 540,
173,13.0,2452602,FIXPOINT,255 0 0,1290 540,
173,13.0,2452604,TRIAL_VAR_DATA,,right,1404.0
173,13.0,2452706,END,,,
173,14.0,2457094,TRIALID,,,
173,14.0,2457113,START,,,
173,14.0,2457153,FIXPOINT,255 255 255,960 540,
173,14.0,2459095,stimulus_onset,255 0 0,1290 540,
173,14.0,2460097,FIXPOINT,255 0 0,1290 540,
173,14.0,2460099,TRIAL_VAR_DATA,,right,1942.0
173,14.0,2460204,END,,,
173,15.0,2461795,TRIALID,,,
173,15.0,2461814,START,,,
173,15.0,2461850,FIXPOINT,255 255 255,960 540,
173,15.0,2463312,stimulus_onset,255 0 0,1290 540,
173,15.0,2464314,FIXPOINT,255 0 0,1290 540,
173,15.0,2464324,TRIAL_VAR_DATA,,right,1462.0
173,15.0,2464426,END,,,
317,0.0,2228187,TRIALID,,,
317,0.0,2228210,START,,,
317,0.0,2228244,FIXPOINT,255 255 255,960 540,
317,0.0,2230940,stimulus_onset,255 0 0,629 540,
317,0.0,2231942,FIXPOINT,255 0 0,629 540,
317,0.0,2231943,TRIAL_VAR_DATA,,left,2696.0
317,0.0,2232046,END,,,
317,1.0,2236309,TRIALID,,,
317,1.0,2236333,START,,,
317,1.0,2236369,FIXPOINT,255 255 255,960 540,
317,1.0,2237885,stimulus_onset,255 0 0,1290 540,
317,1.0,2238887,FIXPOINT,255 0 0,1290 540,
317,1.0,2238889,TRIAL_VAR_DATA,,right,1516.0
317,1.0,2238995,END,,,
317,2.0,2242482,TRIALID,,,
317,2.0,2242501,START,,,
317,2.0,2242544,FIXPOINT,255 255 255,960 540,
317,2.0,2245134,stimulus_onset,255 0 0,629 540,
317,2.0,2246135,FIXPOINT,255 0 0,629 540,
317,2.0,2246136,TRIAL_VAR_DATA,,left,2590.0
317,2.0,2246242,END,,,
317,3.0,2248536,TRIALID,,,
317,3.0,2248555,START,,,
317,3.0,2248592,FIXPOINT,255 255 255,960 540,
317,3.0,2250977,stimulus_onset,255 0 0,1290 540,
317,3.0,2251979,FIXPOINT,255 0 0,1290 540,
317,3.0,2251982,TRIAL_VAR_DATA,,right,2385.0
317,3.0,2252084,END,,,
317,4.0,2254792,TRIALID,,,
317,4.0,2254817,START,,,
317,4.0,2254856,FIXPOINT,255 255 255,960 540,
317,4.0,2256073,stimulus_onset,255 0 0,629 540,
317,4.0,2257075,FIXPOINT,255 0 0,629 540,
317,4.0,2257077,TRIAL_VAR_DATA,,left,1217.0
317,4.0,2257182,END,,,
317,5.0,2260294,TRIALID,,,
317,5.0,2260306,START,,,
317,5.0,2260322,FIXPOINT,255 255 255,960 540,
317,5.0,2261874,stimulus_onset,255 0 0,1290 540,
317,5.0,2262876,FIXPOINT,255 0 0,1290 540,
317,5.0,2262876,TRIAL_VAR_DATA,,right,1552.0
317,5.0,2262979,END,,,
317,6.0,2266641,TRIALID,,,
317,6.0,2266665,START,,,
317,6.0,2266704,FIXPOINT,255 255 255,960 540,
317,6.0,2268887,stimulus_onset,255 0 0,629 540,
317,6.0,2269889,FIXPOINT,255 0 0,629 540,
317,6.0,2269890,TRIAL_VAR_DATA,,left,2183.0
317,6.0,2269995,END,,,
317,7.0,2273424,TRIALID,,,
317,7.0,2273442,START,,,
317,7.0,2273478,FIXPOINT,255 255 255,960 540,
317,7.0,2275697,stimulus_onset,255 0 0,1290 540,
317,7.0,2276699,FIXPOINT,255 0 0,1290 540,
317,7.0,2276701,TRIAL_VAR_DATA,,right,2219.0
317,7.0,2276803,END,,,
317,8.0,2279319,TRIALID,,,
317,8.0,2279338,START,,,
317,8.0,2279372,FIXPOINT,255 255 255,960 540,
317,8.0,2280929,stimulus_onset,255 0 0,1290 540,
317,8.0,2281931,FIXPOINT,255 0 0,1290 540,
317,8.0,2281933,TRIAL_VAR_DATA,,right,1557.0
317,8.0,2282040,END,,,
317,9.0,2285666,TRIALID,,,
317,9.0,2285684,START,,,
317,9.0,2285723,FIXPOINT,255 255 255,960 540,
317,9.0,2287982,stimulus_onset,255 0 0,629 540,
317,9.0,2288984,FIXPOINT,255 0 0,629 540,
317,9.0,2288991,TRIAL_VAR_DATA,,left,2259.0
317,9.0,2289097,END,,,
