trial_id,eye,start_time,end_time,duration,start_x,start_y,end_x,end_y,amplitude,peak_velocity,participant_id,condition,average_velocity,saccade_direction
14,R,10856746,10856755,9,953.9,649.7,930.7,633.1,0.52,62.0,332,anti-saccade,57.77777777777778,left
14,L,10856745,10856758,13,979.3,607.9,946.5,595.4,0.64,55.0,332,anti-saccade,49.23076923076923,left
14,L,10856851,10856859,8,962.8,600.3,986.7,610.1,0.47,58.0,332,anti-saccade,58.75,right
14,R,10856851,10856869,18,943.8,627.5,965.6,638.0,0.44,69.0,332,anti-saccade,24.444444444444446,right
14,L,10857830,10857870,40,958.6,618.8,588.9,588.7,6.72,312.0,332,anti-saccade,167.99999999999997,left
14,R,10857831,10857870,39,936.3,622.6,602.3,615.6,6.06,279.0,332,anti-saccade,155.38461538461536,left
14,R,10858086,10858172,86,602.6,627.6,1826.5,660.9,21.33,509.0,332,anti-saccade,248.02325581395345,right
14,L,10858085,10858176,91,613.8,610.3,1856.6,703.3,21.69,384.0,332,anti-saccade,238.35164835164838,right
14,L,10858487,10858505,18,1929.8,675.0,1998.2,683.6,1.15,103.0,332,anti-saccade,63.888888888888886,right
14,R,10858485,10858507,22,1799.3,625.5,1870.4,638.5,1.21,128.0,332,anti-saccade,55.0,right
15,L,10862824,10862839,15,1026.1,633.1,1000.7,583.7,0.99,76.0,332,anti-saccade,66.0,left
15,R,10862824,10862839,15,924.3,719.5,917.6,668.5,0.91,71.0,332,anti-saccade,60.666666666666664,left
15,L,10863252,10863297,45,1029.6,575.4,1337.3,601.8,5.6,382.0,332,anti-saccade,124.44444444444444,right
15,R,10863251,10863306,55,923.3,660.4,1256.0,652.3,6.03,458.0,332,anti-saccade,109.63636363636364,right
15,L,10863518,10863591,73,1381.9,616.7,162.9,609.9,21.35,544.0,332,anti-saccade,292.4657534246575,left
15,R,10863520,10863592,72,1260.2,640.6,144.3,707.0,19.59,435.0,332,anti-saccade,272.08333333333337,left
15,L,10863744,10863765,21,224.5,587.8,121.9,567.0,1.78,147.0,332,anti-saccade,84.76190476190476,left
15,R,10863746,10863766,20,126.9,676.3,26.5,653.8,1.75,142.0,332,anti-saccade,87.5,left
15,L,10864014,10864037,23,129.8,588.7,43.6,620.7,1.54,137.0,332,anti-saccade,66.95652173913044,left
15,R,10864017,10864037,20,17.8,666.1,,695.9,1.36,123.0,332,anti-saccade,68.0,left
0,L,1982341,1982414,73,948.9,585.6,1601.1,618.0,11.65,272.0,377,anti-saccade,159.58904109589042,right
0,R,1982340,1982414,74,992.5,554.0,1666.8,620.6,12.09,318.0,377,anti-saccade,163.3783783783784,right
0,L,1982596,1982612,16,1602.7,620.6,1551.3,575.1,1.2,87.0,377,anti-saccade,75.0,left
0,R,1982595,1982613,18,1643.0,624.1,1608.5,574.7,1.05,76.0,377,anti-saccade,58.333333333333336,left
1,L,1986977,1987013,36,961.9,570.5,699.3,583.4,4.8,238.0,377,anti-saccade,133.33333333333334,left
1,R,1986978,1987014,36,985.3,534.1,730.4,546.5,4.66,224.0,377,anti-saccade,129.44444444444446,left
1,L,1987079,1987121,42,717.8,591.4,520.1,551.2,3.65,196.0,377,anti-saccade,86.9047619047619,left
1,R,1987082,1987142,60,730.8,547.2,528.9,518.2,3.68,186.0,377,anti-saccade,61.333333333333336,left
1,L,1987192,1987199,7,500.9,544.8,494.8,575.4,0.55,78.0,377,anti-saccade,78.57142857142858,left
2,R,1994675,1994729,54,981.5,544.9,594.2,586.2,7.07,260.0,377,anti-saccade,130.92592592592592,left
2,L,1994675,1994746,71,951.3,562.5,571.8,553.8,6.9,283.0,377,anti-saccade,97.18309859154931,left
2,L,1994961,1994982,21,566.7,589.2,477.5,600.6,1.61,130.0,377,anti-saccade,76.66666666666667,left
2,R,1994962,1994983,21,585.2,580.7,500.7,594.2,1.53,129.0,377,anti-saccade,72.85714285714286,left
3,R,2000485,2000577,92,990.6,543.4,1678.8,525.6,12.32,292.0,377,anti-saccade,133.91304347826087,right
3,L,2000487,2000579,92,963.9,563.9,1622.7,529.7,11.8,242.0,377,anti-saccade,128.2608695652174,right
3,R,2000705,2000727,22,1674.7,553.0,1588.8,542.8,1.52,127.0,377,anti-saccade,69.0909090909091,left
3,L,2000708,2000728,20,1638.8,536.1,1553.9,534.7,1.49,129.0,377,anti-saccade,74.5,left
3,R,2000862,2000885,23,1598.5,542.6,1458.0,557.4,2.51,202.0,377,anti-saccade,109.13043478260869,left
3,L,2000861,2000886,25,1573.1,543.7,1420.2,536.8,2.72,202.0,377,anti-saccade,108.80000000000001,left
4,L,2005514,2005571,57,961.2,568.7,1204.7,550.2,4.46,201.0,377,anti-saccade,78.24561403508771,right
4,R,2005512,2005571,59,989.6,534.7,1258.7,539.1,4.91,240.0,377,anti-saccade,83.22033898305085,right
5,L,2008419,2008436,17,964.1,558.3,963.6,509.6,0.87,62.0,377,anti-saccade,51.1764705882353,left
5,L,2008505,2008515,10,960.8,504.6,958.1,530.4,0.47,49.0,377,anti-saccade,47.0,left
5,R,2010698,2010740,42,984.4,543.5,645.5,547.5,6.18,233.0,377,anti-saccade,147.14285714285714,left
5,L,2010697,2010753,56,964.7,472.2,655.0,513.7,5.7,251.0,377,anti-saccade,101.78571428571429,left
5,R,2010924,2010947,23,635.9,549.0,511.9,547.8,2.24,172.0,377,anti-saccade,97.3913043478261,left
5,L,2010922,2010976,54,637.2,539.3,522.4,531.4,2.08,167.0,377,anti-saccade,38.51851851851852,left
6,R,2015941,2015989,48,992.0,528.0,694.2,540.6,5.45,262.0,377,anti-saccade,113.54166666666667,left
6,L,2015939,2015995,56,977.7,515.7,686.6,525.1,5.32,252.0,377,anti-saccade,95.0,left
6,R,2016143,2016198,55,663.5,556.0,1243.4,534.3,10.55,365.0,377,anti-saccade,191.81818181818184,right
6,L,2016145,2016201,56,664.9,528.3,1204.4,460.2,9.88,292.0,377,anti-saccade,176.42857142857144,right
6,L,2016590,2016611,21,1214.1,493.3,1307.0,477.5,1.71,128.0,377,anti-saccade,81.42857142857143,right
6,R,2016587,2016611,24,1220.4,551.5,1324.8,557.8,1.9,151.0,377,anti-saccade,79.16666666666666,right
7,R,2021940,2021983,43,982.6,558.3,660.2,551.8,5.88,235.0,377,anti-saccade,136.74418604651163,left
8,R,2026645,2026684,39,988.4,538.6,651.9,478.4,6.22,252.0,377,anti-saccade,159.48717948717947,left
8,L,2026644,2026703,59,958.2,599.0,588.5,615.1,6.73,230.0,377,anti-saccade,114.0677966101695,left
9,L,2030907,2030917,10,971.1,562.1,976.5,525.9,0.66,68.0,377,anti-saccade,66.0,right
9,L,2033337,2033379,42,967.8,569.4,593.3,627.0,6.87,270.0,377,anti-saccade,163.57142857142856,left
9,R,2033339,2033380,41,978.9,560.6,598.0,569.8,6.92,265.0,377,anti-saccade,168.78048780487805,left
9,L,2033645,2033690,45,555.6,608.2,502.1,628.7,1.02,126.0,377,anti-saccade,22.666666666666668,left
9,R,2033646,2033690,44,559.9,593.0,511.5,591.1,0.87,120.0,377,anti-saccade,19.772727272727273,left
10,L,2039495,2039503,8,961.7,560.3,941.5,572.0,0.43,50.0,377,anti-saccade,53.75,left
10,R,2039867,2039925,58,974.4,484.8,541.0,509.2,7.87,234.0,377,anti-saccade,135.6896551724138,left
10,L,2039866,2039960,94,948.1,567.7,465.8,601.2,8.76,238.0,377,anti-saccade,93.19148936170212,left
11,R,2042984,2042989,5,979.4,502.8,980.5,525.5,0.41,45.0,377,anti-saccade,81.99999999999999,right
11,R,2043038,2043047,9,980.2,515.1,979.8,541.5,0.47,52.0,377,anti-saccade,52.22222222222222,left
11,L,2044157,2044168,11,977.7,532.1,978.5,493.4,0.7,66.0,377,anti-saccade,63.63636363636363,right
11,L,2044383,2044431,48,977.0,485.9,708.0,516.7,4.95,297.0,377,anti-saccade,103.12500000000001,left
11,R,2044383,2044433,50,1012.5,534.1,727.5,540.3,5.21,267.0,377,anti-saccade,104.2,left
11,L,2044642,2044652,10,681.1,556.0,680.2,532.1,0.43,45.0,377,anti-saccade,43.0,left
11,L,2044758,2044764,6,679.0,532.6,683.0,498.8,0.61,59.0,377,anti-saccade,101.66666666666667,right
11,R,2044789,2044832,43,698.5,534.1,1013.8,499.0,5.8,281.0,377,anti-saccade,134.88372093023256,right
11,L,2044791,2044833,42,678.5,501.3,962.8,543.8,5.25,222.0,377,anti-saccade,125.0,right
11,L,2044879,2044885,6,964.2,518.1,964.2,490.5,0.5,65.0,377,anti-saccade,83.33333333333333,left
12,R,2048238,2048247,9,1010.3,497.1,986.5,482.7,0.51,54.0,377,anti-saccade,56.66666666666667,left
12,L,2048241,2048255,14,981.0,539.2,957.5,515.8,0.6,71.0,377,anti-saccade,42.857142857142854,left
12,R,2050778,2050823,45,986.1,495.5,1187.5,511.7,3.7,240.0,377,anti-saccade,82.22222222222223,right
12,L,2050780,2050824,44,977.3,530.8,1166.7,503.6,3.5,198.0,377,anti-saccade,79.54545454545455,right
13,L,2054254,2054262,8,988.2,550.8,973.3,533.7,0.41,48.0,377,anti-saccade,51.25,left
13,R,2056138,2056181,43,995.5,481.6,1373.6,509.9,6.91,279.0,377,anti-saccade,160.69767441860466,right
13,L,2056140,2056185,45,969.4,570.3,1321.9,474.2,6.64,227.0,377,anti-saccade,147.55555555555554,right
13,L,2056456,2056492,36,1337.6,516.2,1395.2,514.1,1.04,109.0,377,anti-saccade,28.88888888888889,right
13,R,2056454,2056492,38,1355.9,551.9,1420.7,551.5,1.17,131.0,377,anti-saccade,30.789473684210524,right
14,L,2060203,2060226,23,972.1,585.5,965.0,559.6,0.48,56.0,377,anti-saccade,20.8695652173913,left
14,L,2062818,2062881,63,965.7,543.2,644.9,567.0,5.87,239.0,377,anti-saccade,93.17460317460318,left
14,R,2062818,2062896,78,975.7,498.3,652.9,472.6,5.91,209.0,377,anti-saccade,75.76923076923077,left
15,R,2068775,2068816,41,993.8,489.8,1347.5,503.0,6.45,269.0,377,anti-saccade,157.3170731707317,right
15,L,2068777,2068820,43,975.5,549.1,1305.6,532.1,6.02,227.0,377,anti-saccade,139.99999999999997,right
0,L,16950058,16950120,62,896.8,563.7,338.6,492.6,10.15,381.0,196,anti-saccade,163.70967741935485,left
0,R,16950060,16950120,60,996.0,584.4,491.3,547.0,9.13,306.0,196,anti-saccade,152.16666666666669,left
1,R,16962437,16962493,56,995.6,556.7,615.2,540.9,6.92,299.0,196,anti-saccade,123.57142857142857,left
1,L,16962435,16962495,60,933.3,564.9,497.8,545.3,7.92,362.0,196,anti-saccade,132.0,left
1,R,16962756,16962775,19,597.0,552.6,552.5,546.6,0.81,100.0,196,anti-saccade,42.631578947368425,left
1,L,16962753,16962781,28,512.2,541.0,475.8,538.3,0.66,114.0,196,anti-saccade,23.571428571428573,left
2,L,16970220,16970278,58,922.3,569.5,495.3,534.7,7.78,387.0,196,anti-saccade,134.13793103448276,left
2,R,16970221,16970287,66,988.2,529.2,584.5,525.5,7.33,296.0,196,anti-saccade,111.06060606060606,left
3,R,16977003,16977067,64,946.1,535.0,1776.1,520.7,14.76,381.0,196,anti-saccade,230.625,right
3,L,16977005,16977075,70,925.0,562.4,1667.4,566.4,13.21,371.0,196,anti-saccade,188.71428571428572,right
3,L,16977196,16977219,23,1712.1,554.8,1611.8,532.1,1.79,147.0,196,anti-saccade,77.82608695652173,left
3,R,16977199,16977220,21,1766.0,537.7,1689.3,515.5,1.39,122.0,196,anti-saccade,66.19047619047619,left
4,R,16982225,16982242,17,943.7,559.6,966.3,554.9,0.42,74.0,196,anti-saccade,24.705882352941174,right
4,L,16983242,16983303,61,932.7,560.0,564.0,569.6,6.71,357.0,196,anti-saccade,110.0,left
4,R,16983243,16983303,60,967.7,522.3,610.5,530.3,6.5,318.0,196,anti-saccade,108.33333333333334,left
4,L,16983933,16983944,11,583.9,564.7,547.8,559.9,0.66,73.0,196,anti-saccade,60.00000000000001,left
5,R,16988893,16988952,59,960.9,549.9,1757.2,551.1,14.18,407.0,196,anti-saccade,240.33898305084745,right
5,L,16988895,16988974,79,900.7,550.7,1651.5,570.3,13.38,380.0,196,anti-saccade,169.36708860759495,right
5,R,16989046,16989062,16,1745.6,546.5,1687.7,528.8,1.06,84.0,196,anti-saccade,66.25,left
5,L,16989041,16989063,22,1650.9,573.6,1555.9,554.1,1.69,154.0,196,anti-saccade,76.81818181818181,left
6,R,16995309,16995349,40,984.3,545.0,579.4,514.6,7.37,314.0,196,anti-saccade,184.25,left
6,L,16995307,16995352,45,918.6,568.0,462.9,529.2,8.3,382.0,196,anti-saccade,184.44444444444446,left
6,R,16995439,16995479,40,540.5,510.4,242.8,521.1,5.24,224.0,196,anti-saccade,131.0,left
6,L,16995438,16995488,50,475.1,538.4,149.3,523.2,5.75,287.0,196,anti-saccade,115.0,left
8,R,17006197,17006274,77,956.2,541.2,1760.2,491.6,14.36,434.0,196,anti-saccade,186.4935064935065,right
8,L,17006198,17006285,87,921.0,573.5,1685.6,563.7,13.59,415.0,196,anti-saccade,156.20689655172413,right
9,L,17013101,17013147,46,920.4,582.3,493.6,533.1,7.8,369.0,196,anti-saccade,169.56521739130434,left
9,R,17013105,17013167,62,950.6,548.8,552.8,509.4,7.25,302.0,196,anti-saccade,116.93548387096773,left
9,L,17013308,17013332,24,518.8,535.1,347.6,497.8,3.13,254.0,196,anti-saccade,130.41666666666666,left
9,R,17013310,17013346,36,558.8,503.9,367.1,478.7,3.45,217.0,196,anti-saccade,95.83333333333334,left
9,L,17013523,17013533,10,320.5,501.1,288.4,488.0,0.61,61.0,196,anti-saccade,61.0,left
10,L,17019644,17019652,8,2309.3,419.1,2341.9,412.5,0.48,60.0,196,anti-saccade,60.0,right
10,R,17019638,17019659,21,2783.2,191.4,2894.3,127.5,1.91,158.0,196,anti-saccade,90.95238095238095,right
11,R,17026016,17026097,81,964.1,533.3,16.0,427.7,16.66,344.0,196,anti-saccade,205.679012345679,left
11,L,17026014,17026099,85,934.8,568.3,,413.8,18.54,413.0,196,anti-saccade,218.11764705882354,left
11,R,17026162,17026206,44,,426.2,,377.8,4.56,191.0,196,anti-saccade,103.63636363636363,left
11,L,17026159,17026214,55,,400.2,,208.4,8.28,268.0,196,anti-saccade,150.54545454545453,left
12,R,17031969,17032054,85,952.8,534.6,1930.6,419.3,17.3,404.0,196,anti-saccade,203.5294117647059,right
12,L,17031970,17032056,86,933.9,550.4,1848.6,484.5,16.12,382.0,196,anti-saccade,187.4418604651163,right
12,L,17032101,17032141,40,1876.6,486.1,2204.2,420.1,5.37,304.0,196,anti-saccade,134.25,right
12,R,17032099,17032152,53,1941.4,441.5,2572.8,288.7,10.38,386.0,196,anti-saccade,195.84905660377362,right
12,L,17032225,17032272,47,2290.4,419.5,2681.2,362.2,5.71,190.0,196,anti-saccade,121.48936170212767,right
12,L,17032343,17032351,8,2677.0,357.3,2643.8,354.6,0.47,57.0,196,anti-saccade,58.75,left
13,R,17037916,17037958,42,957.2,547.3,550.3,503.3,7.42,326.0,196,anti-saccade,176.66666666666666,left
13,L,17037913,17037961,48,932.8,574.7,459.5,522.1,8.63,390.0,196,anti-saccade,179.79166666666669,left
13,R,17038003,17038070,67,524.1,519.6,,529.7,10.31,261.0,196,anti-saccade,153.88059701492537,left
13,L,17038002,17038079,77,485.4,532.0,,498.5,11.3,300.0,196,anti-saccade,146.75324675324677,left
13,R,17038243,17038264,21,,533.5,9.2,525.8,1.54,100.0,196,anti-saccade,73.33333333333333,left
13,L,17038248,17038267,19,,509.7,,512.4,1.27,90.0,196,anti-saccade,66.84210526315789,left
14,L,17043996,17044080,84,945.1,561.0,2122.6,489.3,19.86,390.0,196,anti-saccade,236.42857142857144,right
14,L,17044816,17044830,14,2242.3,507.5,2211.3,508.4,0.48,64.0,196,anti-saccade,34.285714285714285,left
14,R,17044816,17044830,14,2412.4,400.4,2360.0,405.5,0.82,66.0,196,anti-saccade,58.57142857142857,left
15,L,17049620,17049692,72,932.3,558.7,1794.4,529.1,15.2,398.0,196,anti-saccade,211.11111111111111,right
15,R,17049619,17049694,75,940.7,538.2,1902.7,469.3,16.99,409.0,196,anti-saccade,226.5333333333333,right
15,R,17049899,17049912,13,1885.4,488.3,1844.9,488.8,0.69,62.0,196,anti-saccade,53.07692307692307,left
15,L,17049894,17049916,22,1829.5,528.7,1775.7,522.6,0.92,111.0,196,anti-saccade,41.81818181818182,left
0,R,1947758,1947769,11,940.9,538.4,919.7,553.8,0.48,61.0,388,anti-saccade,43.63636363636363,left
0,L,1948731,1948769,38,935.1,577.9,588.6,574.3,6.29,254.0,388,anti-saccade,165.5263157894737,left
0,R,1948731,1948773,42,941.9,549.8,601.6,525.3,6.2,239.0,388,anti-saccade,147.61904761904762,left
0,L,1948824,1948851,27,627.5,568.1,451.5,544.3,3.2,219.0,388,anti-saccade,118.51851851851852,left
0,R,1948823,1948855,32,636.3,526.9,458.4,507.2,3.22,199.0,388,anti-saccade,100.625,left
0,L,1949043,1949078,35,470.6,545.5,207.7,588.7,4.69,238.0,388,anti-saccade,134.0,left
0,R,1949045,1949087,42,471.6,490.4,236.5,509.9,4.16,232.0,388,anti-saccade,99.04761904761905,left
0,L,1949283,1949307,24,215.3,572.8,89.0,521.5,2.34,165.0,388,anti-saccade,97.49999999999999,left
0,R,1949283,1949310,27,211.3,532.7,72.3,455.5,2.74,189.0,388,anti-saccade,101.4814814814815,left
1,L,1954411,1954476,65,951.3,580.8,688.2,526.9,4.9,277.0,388,anti-saccade,75.38461538461539,left
1,R,1954411,1954477,66,950.0,565.7,692.6,510.2,4.8,250.0,388,anti-saccade,72.72727272727272,left
1,L,1954505,1954562,57,680.2,519.1,159.6,425.6,9.38,292.0,388,anti-saccade,164.56140350877195,left
1,R,1954505,1954573,68,684.9,504.7,177.4,412.1,9.16,280.0,388,anti-saccade,134.7058823529412,left
1,L,1954786,1954812,26,177.2,414.3,24.9,408.9,2.61,165.0,388,anti-saccade,100.38461538461537,left
1,R,1954785,1954814,29,172.5,411.6,10.5,396.8,2.78,176.0,388,anti-saccade,95.86206896551722,left
2,R,1960196,1960208,12,940.9,527.6,925.0,570.7,0.83,85.0,388,anti-saccade,69.16666666666667,left
2,L,1960201,1960217,16,950.2,552.5,932.5,572.4,0.48,58.0,388,anti-saccade,30.0,left
2,L,1961076,1961100,24,133.5,420.9,,431.6,2.43,174.0,388,anti-saccade,101.25,left
2,R,1961075,1961101,26,110.2,395.4,,408.5,2.27,173.0,388,anti-saccade,87.3076923076923,left
3,L,1967639,1967680,41,951.1,556.9,664.7,555.6,5.22,249.0,388,anti-saccade,127.3170731707317,left
3,R,1967639,1967683,44,939.0,520.3,646.2,518.4,5.34,231.0,388,anti-saccade,121.36363636363636,left
3,L,1968171,1968204,33,1768.1,472.7,1885.9,364.8,2.77,162.0,388,anti-saccade,83.93939393939394,right
3,R,1968172,1968204,32,1733.0,444.1,1853.6,326.9,2.91,161.0,388,anti-saccade,90.9375,right
3,L,1968363,1968403,40,1879.0,366.5,1859.4,67.9,5.27,198.0,388,anti-saccade,131.74999999999997,left
3,R,1968363,1968407,44,1854.9,336.5,1826.2,44.4,5.17,213.0,388,anti-saccade,117.5,left
4,L,1972743,1972809,66,944.3,551.8,449.6,401.7,9.37,306.0,388,anti-saccade,141.96969696969697,left
4,R,1972743,1972811,68,943.5,558.1,454.2,386.2,9.39,273.0,388,anti-saccade,138.08823529411765,left
4,L,1972844,1972884,40,438.9,391.7,99.5,255.7,6.43,275.0,388,anti-saccade,160.75,left
4,R,1972843,1972895,52,440.7,392.4,114.7,244.0,6.31,273.0,388,anti-saccade,121.34615384615384,left
4,L,1973073,1973093,20,104.1,253.3,,225.6,1.94,156.0,388,anti-saccade,97.0,left
4,R,1973073,1973100,27,90.9,240.4,,202.9,2.27,164.0,388,anti-saccade,84.07407407407408,left
4,R,1973277,1973294,17,,201.1,0.8,146.2,1.02,68.0,388,anti-saccade,60.0,left
4,L,1973282,1973299,17,,198.0,7.6,149.0,0.88,57.0,388,anti-saccade,51.76470588235294,left
5,R,1977535,1977609,74,957.8,554.3,460.9,379.6,9.54,298.0,388,anti-saccade,128.9189189189189,left
5,L,1977534,1977617,83,945.0,556.8,447.9,401.3,9.44,320.0,388,anti-saccade,113.73493975903614,left
5,L,1977652,1977686,34,441.8,391.5,163.6,315.5,5.09,278.0,388,anti-saccade,149.70588235294116,left
5,R,1977651,1977689,38,458.8,381.5,168.7,305.5,5.3,256.0,388,anti-saccade,139.4736842105263,left
5,L,1977770,1977796,26,160.3,302.3,40.6,155.3,3.32,233.0,388,anti-saccade,127.6923076923077,left
5,R,1977769,1977796,27,165.3,295.9,39.8,140.1,3.5,242.0,388,anti-saccade,129.62962962962962,left
6,L,1983435,1983523,88,925.0,569.5,165.5,373.2,13.97,282.0,388,anti-saccade,158.75,left
6,R,1983436,1983523,87,953.3,563.1,189.7,354.8,14.09,264.0,388,anti-saccade,161.95402298850576,left
6,L,1983637,1983662,25,179.2,362.6,46.8,445.9,2.7,200.0,388,anti-saccade,108.00000000000001,left
6,R,1983636,1983666,30,193.9,356.5,50.3,443.2,2.9,192.0,388,anti-saccade,96.66666666666667,left
6,L,1983910,1983928,18,58.2,440.6,,451.4,1.36,113.0,388,anti-saccade,75.55555555555556,left
6,R,1983909,1983930,21,53.2,440.2,,432.9,1.37,126.0,388,anti-saccade,65.23809523809524,left
7,R,1988867,1988894,27,932.7,555.4,730.1,535.7,3.72,249.0,388,anti-saccade,137.77777777777777,left
7,L,1988867,1988907,40,950.9,540.0,733.6,544.1,3.97,251.0,388,anti-saccade,99.25,left
7,R,1989301,1989336,35,1728.3,194.7,1816.1,19.6,3.46,220.0,388,anti-saccade,98.85714285714285,right
7,L,1989302,1989337,35,1763.0,215.5,1860.9,24.2,3.8,215.0,388,anti-saccade,108.57142857142857,right
7,R,1989590,1989612,22,1841.2,48.3,1898.9,38.2,1.0,104.0,388,anti-saccade,45.45454545454545,right
7,L,1989589,1989612,23,1859.9,32.7,1914.2,31.7,0.93,117.0,388,anti-saccade,40.43478260869565,right
8,L,1994325,1994348,23,1689.1,484.8,1846.9,522.9,2.79,225.0,388,anti-saccade,121.30434782608695,right
8,R,1994325,1994349,24,1677.5,507.2,1827.4,553.0,2.7,216.0,388,anti-saccade,112.5,right
8,L,1994665,1994688,23,1856.0,533.0,1924.7,536.1,1.16,140.0,388,anti-saccade,50.43478260869565,right
8,R,1994665,1994688,23,1850.9,571.0,1925.4,559.4,1.27,128.0,388,anti-saccade,55.21739130434783,right
9,L,2000101,2000148,47,947.5,550.6,1338.0,451.0,7.33,254.0,388,anti-saccade,155.95744680851064,right
9,R,2000100,2000149,49,958.6,590.0,1348.5,490.6,7.32,254.0,388,anti-saccade,149.38775510204084,right
9,R,2000180,2000230,50,1418.2,526.8,1719.0,676.0,5.88,191.0,388,anti-saccade,117.6,right
9,L,2000182,2000233,51,1435.7,480.1,1761.9,646.9,6.42,210.0,388,anti-saccade,125.88235294117648,right
9,L,2000354,2000390,36,1743.7,643.1,1867.4,852.5,4.11,200.0,388,anti-saccade,114.16666666666669,right
9,R,2000354,2000399,45,1710.2,686.0,1810.9,890.6,3.85,181.0,388,anti-saccade,85.55555555555556,right
10,R,2003975,2003988,13,962.6,555.7,927.4,566.1,0.67,64.0,388,anti-saccade,51.53846153846154,left
10,R,2005936,2005975,39,922.2,562.0,1248.4,579.0,5.95,273.0,388,anti-saccade,152.56410256410257,right
10,L,2005936,2005977,41,932.1,559.9,1277.1,569.9,6.29,259.0,388,anti-saccade,153.41463414634146,right
10,L,2006079,2006172,93,1252.7,571.1,122.3,486.1,19.98,398.0,388,anti-saccade,214.83870967741936,left
10,L,2006274,2006307,33,82.5,502.4,,468.7,1.59,182.0,388,anti-saccade,48.18181818181819,left
10,R,2006273,2006307,34,74.7,477.5,0.5,446.3,1.37,178.0,388,anti-saccade,40.294117647058826,left
10,L,2006781,2006793,12,0.0,466.5,,476.4,0.7,66.0,388,anti-saccade,58.33333333333333,left
10,R,2006780,2006793,13,,478.6,,491.1,0.7,75.0,388,anti-saccade,53.84615384615384,left
11,L,2011241,2011259,18,948.4,569.5,922.8,573.4,0.47,65.0,388,anti-saccade,26.11111111111111,left
11,R,2011240,2011259,19,935.7,583.7,910.6,583.4,0.46,63.0,388,anti-saccade,24.210526315789473,left
11,L,2012342,2012365,23,955.0,561.1,837.1,552.3,2.16,166.0,388,anti-saccade,93.91304347826087,left
11,R,2012343,2012365,22,939.0,565.7,822.7,567.8,2.13,154.0,388,anti-saccade,96.81818181818181,left
11,L,2012468,2012549,81,829.1,563.8,1624.6,576.8,14.25,272.0,388,anti-saccade,175.92592592592592,right
11,R,2012467,2012554,87,814.6,556.7,1596.5,537.0,14.0,326.0,388,anti-saccade,160.91954022988506,right
11,L,2012601,2012633,32,1606.5,569.1,1829.9,637.8,4.04,243.0,388,anti-saccade,126.25,right
11,R,2012601,2012641,40,1595.2,548.0,1811.0,614.8,3.9,242.0,388,anti-saccade,97.5,right
11,R,2012797,2012824,27,1799.8,632.3,1858.6,836.1,3.58,218.0,388,anti-saccade,132.5925925925926,right
11,L,2012797,2012832,35,1829.4,658.1,1900.3,867.7,3.72,222.0,388,anti-saccade,106.28571428571429,right
11,R,2013026,2013054,28,1868.0,877.9,1806.9,1021.6,2.56,163.0,388,anti-saccade,91.42857142857143,left
11,L,2013027,2013058,31,1907.0,884.7,1835.9,1033.9,2.71,172.0,388,anti-saccade,87.41935483870968,left
12,L,2018857,2018931,74,970.5,570.2,1540.0,535.7,10.27,222.0,388,anti-saccade,138.78378378378378,right
12,L,2018952,2019004,52,1570.0,529.9,1835.5,508.7,4.62,196.0,388,anti-saccade,88.84615384615385,right
12,L,2019096,2019139,43,1847.6,516.6,1870.8,131.3,6.76,292.0,388,anti-saccade,157.2093023255814,right
12,R,2019097,2019141,44,1805.8,508.6,1831.6,113.8,6.93,354.0,388,anti-saccade,157.5,right
12,R,2019471,2019490,19,1848.2,145.8,1918.9,187.4,1.41,103.0,388,anti-saccade,74.21052631578947,right
12,L,2019469,2019491,22,1876.8,145.5,1964.1,176.4,1.58,110.0,388,anti-saccade,71.81818181818183,right
13,R,2024099,2024140,41,1575.3,241.8,1892.0,353.0,5.84,267.0,388,anti-saccade,142.4390243902439,right
13,L,2024099,2024141,42,1593.7,243.5,1908.0,343.0,5.73,236.0,388,anti-saccade,136.42857142857142,right
13,L,2024301,2024336,35,1902.8,363.6,1941.8,490.7,2.3,206.0,388,anti-saccade,65.71428571428571,right
13,R,2024300,2024336,36,1895.4,370.7,1940.4,518.4,2.67,178.0,388,anti-saccade,74.16666666666666,right
14,R,2029292,2029332,40,943.7,581.3,1301.5,584.2,6.5,288.0,388,anti-saccade,162.5,right
14,L,2029293,2029345,52,960.9,549.4,1286.1,557.9,5.92,274.0,388,anti-saccade,113.84615384615385,right
14,R,2029775,2029821,46,,460.5,,696.2,4.01,276.0,388,anti-saccade,87.17391304347825,left
14,L,2029776,2029822,46,,469.1,,704.3,3.99,285.0,388,anti-saccade,86.73913043478261,left
14,L,2029920,2029957,37,,726.6,,961.8,3.94,196.0,388,anti-saccade,106.48648648648648,left
14,R,2029919,2029960,41,,719.0,,976.6,4.27,201.0,388,anti-saccade,104.14634146341463,left
14,L,2030186,2030224,38,,965.7,,1032.0,1.11,110.0,388,anti-saccade,29.210526315789476,left
14,R,2030184,2030224,40,,974.2,,1053.3,1.29,134.0,388,anti-saccade,32.25,left
15,L,2035771,2035794,23,1659.6,279.8,1796.7,193.8,2.84,213.0,388,anti-saccade,123.47826086956522,right
15,R,2035770,2035799,29,1639.8,330.4,1777.0,197.8,3.36,230.0,388,anti-saccade,115.86206896551724,right
15,R,2036056,2036073,17,1814.6,209.5,1871.1,162.9,1.27,89.0,388,anti-saccade,74.70588235294117,right
